Time,__name__,c,container,endpoint,instance,job,namespace,pod,service,Value
2023-11-07 20:05:00,request_timer_sum,193,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,179
2023-11-07 20:05:00,request_timer_sum,194,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,175
2023-11-07 20:05:00,request_timer_sum,195,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,104
2023-11-07 20:05:00,request_timer_sum,196,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,162
2023-11-07 20:05:00,request_timer_sum,197,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,109
2023-11-07 20:05:00,request_timer_sum,198,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,142
2023-11-07 20:05:00,request_timer_sum,199,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,122
2023-11-07 20:05:00,request_timer_sum,2,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,110
2023-11-07 20:05:00,request_timer_sum,20,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,131
2023-11-07 20:05:00,request_timer_sum,200,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,108
2023-11-07 20:05:00,request_timer_sum,201,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,116
2023-11-07 20:05:00,request_timer_sum,202,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,997
2023-11-07 20:05:00,request_timer_sum,203,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,133
2023-11-07 20:05:00,request_timer_sum,204,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,107
2023-11-07 20:05:00,request_timer_sum,205,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,149
2023-11-07 20:05:00,request_timer_sum,206,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,291
2023-11-07 20:05:00,request_timer_sum,207,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,110
2023-11-07 20:05:00,request_timer_sum,208,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,138
2023-11-07 20:05:00,request_timer_sum,209,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,134
2023-11-07 20:05:00,request_timer_sum,21,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,133
2023-11-07 20:05:00,request_timer_sum,210,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,129
2023-11-07 20:05:00,request_timer_sum,211,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,133
2023-11-07 20:05:00,request_timer_sum,212,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,138
2023-11-07 20:05:00,request_timer_sum,213,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,137
2023-11-07 20:05:00,request_timer_sum,214,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,145
2023-11-07 20:05:00,request_timer_sum,215,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,103
2023-11-07 20:05:00,request_timer_sum,216,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,466
2023-11-07 20:05:00,request_timer_sum,217,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,132
2023-11-07 20:05:00,request_timer_sum,218,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,139
2023-11-07 20:05:00,request_timer_sum,219,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,135
2023-11-07 20:05:00,request_timer_sum,22,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,138
2023-11-07 20:05:00,request_timer_sum,220,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,143
2023-11-07 20:05:00,request_timer_sum,221,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,135
2023-11-07 20:05:00,request_timer_sum,222,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,106
2023-11-07 20:05:00,request_timer_sum,223,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,101
2023-11-07 20:05:00,request_timer_sum,224,helm-chart,http,10.244.0.14:8080,gogrpctest-helm-chart,monitoring,gogrpctest-helm-chart-8568c96584-j2824,gogrpctest-helm-chart,131
